id,name,role,rating,reviews,location,experience,specialization,skills,availability,charges,chargeNum,phone,email,photo,bio,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text
1122,Dr. Harsha Vardhan,Nephrologist,4.9,389,Hyderabad,5 yrs,Elderly Care|Post Surgery Care,Dialysis Management|Kidney Care,Available,Rs900,900,+91 99897 99445,harsha.vardhan@yashoda.com,https://randomuser.me/api/portraits/men/7.jpg,Nephrologist at Yashoda Hyderabad,Ramana K.,5,Excellent dialysis care,,,
1123,Dr. Indumathi,Home Nursing Specialist,4.8,234,Chennai,3 yrs,Home Nursing|Elderly Care,IV Therapy|Wound Dressing,Available,Rs600,600,+91 98410 99445,indumathi@apolloclinic.com,https://randomuser.me/api/portraits/women/75.jpg,Experienced home nurse in Chennai,Sundar R.,5,Very caring and skilled,,,
1124,Dr. Jagan Mohan,ENT Specialist,4.6,112,Vijayawada,2 yrs,Elderly Care,Vertigo Treatment|Nasal Surgery,Available,Rs500,500,+91 98858 99445,jagan.mohan@vijayawadaent.com,https://randomuser.me/api/portraits/men/8.jpg,ENT specialist in Vijayawada,Nageswara R.,4,Vertigo reduced,,,
1125,Dr. Kalidas,Pulmonologist,4.8,234,Kolkata,4 yrs,Elderly Care|Post Surgery Care,COPD Management|Asthma Care,Available,Rs700,700,+91 98310 99445,kalidas@apollokolkata.com,https://randomuser.me/api/portraits/men/9.jpg,Pulmonologist at Apollo Kolkata,Sudipta G.,5,COPD well managed,,,
1126,Dr. Lalitha Kumari,Wound Care Specialist,4.8,167,Madurai,2 yrs,Post Surgery Care|Home Nursing,Pressure Ulcer Care|Diabetic Wound,Available,Rs500,500,+91 98421 99445,lalitha.kumari@apollomadurai.com,https://randomuser.me/api/portraits/women/76.jpg,Wound care specialist at Apollo Madurai,Meena S.,5,Bedsore healed,,,
1127,Dr. Madhusudan,Rheumatologist,4.8,198,Jaipur,3 yrs,Elderly Care,Arthritis Management|Osteoporosis,Available,Rs600,600,+91 98292 99445,madhusudan@ehcc.in,https://randomuser.me/api/portraits/men/10.jpg,Rheumatologist in Jaipur,Sunita M.,5,RA well controlled,,,
1128,Dr. Naga Lakshmi,Cardiologist,4.9,456,Vijayawada,5 yrs,Elderly Care|Post Surgery Care,Complex Coronary Interventions,Available,Rs800,800,+91 98858 99445,naga.lakshmi@vijayawadaheart.com,https://randomuser.me/api/portraits/women/77.jpg,Senior cardiologist in Vijayawada,Srinivas R.,5,Excellent angioplasty,,,
1129,Dr. Pandurang,Physiotherapist,4.8,178,Pune,2 yrs,Stroke Recovery|Post Surgery Care,Neuro Rehab|Gait Training,Available,Rs500,500,+91 90281 99445,pandurang@rubyhall.com,https://randomuser.me/api/portraits/men/11.jpg,Neuro physiotherapist in Pune,Anita J.,5,Excellent stroke recovery,,,
1130,Dr. Rukmini Bai,Home Ventilator Nurse,4.9,267,Hyderabad,2 yrs,Night Care|Post Surgery Care,Non-invasive Ventilation|CPAP,Available,Rs700,700,+91 99897 99445,rukmini.bai@yashoda.com,https://randomuser.me/api/portraits/women/78.jpg,Home ventilator nurse in Hyderabad,Ramana K.,5,Excellent BiPAP support,,,
1131,Dr. Sampath Kumar,Nutritionist,4.6,98,Chennai,1 yrs,Elderly Care|Wellness Care,Diabetic Diet|Heart Healthy Diet,Available,Rs400,400,+91 98410 99445,sampath.kumar@apolloclinic.com,https://randomuser.me/api/portraits/men/12.jpg,Geriatric nutritionist in Chennai,Sundar R.,4,Good diet plan,,,
1132,Dr. Thilagam,Orthopedic Surgeon,4.9,512,Madurai,8 yrs,Post Surgery Care|Elderly Care,Joint Replacement|Arthroscopy,Available,Rs1200,1200,+91 98421 99445,thilagam@apollomadurai.com,https://randomuser.me/api/portraits/women/79.jpg,Senior orthopedic surgeon at Apollo Madurai,Meena S.,5,Successful knee replacement,,,
1133,Dr. Udaya Kumar,Cardiologist,4.9,456,Bangalore,5 yrs,Elderly Care|Post Surgery Care,Preventive Cardiology|Lipid Management,Available,Rs800,800,+91 99807 99445,udaya.kumar@manipal.edu,https://randomuser.me/api/portraits/men/13.jpg,Senior cardiologist at Manipal Bangalore,Ravi K.,5,Cholesterol under control,,,
1134,Dr. Vasudevan,Physiotherapist,4.8,178,Chennai,2 yrs,Stroke Recovery|Post Surgery Care,Hand Rehabilitation|Balance Training,Available,Rs500,500,+91 98410 99445,vasudevan@apolloclinic.com,https://randomuser.me/api/portraits/men/14.jpg,Neuro physiotherapist in Chennai,Sundar R.,5,Good hand function recovery,,,
1135,Dr. Yamuna,Geriatric Specialist,4.9,312,Coimbatore,3 yrs,Elderly Care|Dementia Care,Comprehensive Assessment|Fall Prevention,Available,Rs600,600,+91 98422 99445,yamuna@kmch.edu,https://randomuser.me/api/portraits/women/80.jpg,Senior geriatrician at KMCH Coimbatore,Vijay R.,5,Excellent care for my father,,,
1136,Dr. Anand Mohan,Nephrologist,4.9,389,Patna,4 yrs,Elderly Care|Post Surgery Care,Hemodialysis|Kidney Transplant,Available,Rs700,700,+91 93041 99445,anand.mohan@igims.org,https://randomuser.me/api/portraits/men/15.jpg,Nephrologist at IGIMS Patna,Ravi S.,5,Excellent dialysis care,,,
1137,Dr. Bhagyashree,Home Nursing Specialist,4.8,234,Pune,2 yrs,Home Nursing|Elderly Care,Post-operative Care|IV Therapy,Available,Rs500,500,+91 90281 99445,bhagyashree@rubyhall.com,https://randomuser.me/api/portraits/women/81.jpg,Experienced home nurse in Pune,Anita J.,5,Very professional care,,,
1138,Dr. Chakravarthy,ENT Specialist,4.6,112,Hyderabad,1 yrs,Elderly Care,Hearing Aid Fitting|Vertigo Management,Available,Rs450,450,+91 99897 99445,chakravarthy@carehospitals.com,https://randomuser.me/api/portraits/men/16.jpg,ENT specialist at Care Hospitals Hyderabad,Azhar M.,4,Better hearing now,,,
1139,Dr. Dhanalakshmi,Pulmonologist,4.8,234,Madurai,3 yrs,Elderly Care|Post Surgery Care,Asthma Management|COPD Care,Available,Rs600,600,+91 98421 99445,dhanalakshmi@apollomadurai.com,https://randomuser.me/api/portraits/women/82.jpg,Pulmonologist at Apollo Madurai,Meena S.,5,Asthma now controlled,,,
1140,Dr. Ezhil,Wound Care Specialist,4.8,167,Chennai,1 yrs,Post Surgery Care|Home Nursing,Pressure Ulcer Care|Diabetic Wound,Available,Rs450,450,+91 98410 99445,ezhil@apolloclinic.com,https://randomuser.me/api/portraits/men/17.jpg,Wound care specialist in Chennai,Sundar R.,5,Bedsore healed,,,
1141,Dr. Gangadhar,Rheumatologist,4.8,198,Hyderabad,2 yrs,Elderly Care,Arthritis Management|Gout Care,Available,Rs500,500,+91 99897 99445,gangadhar@yashoda.com,https://randomuser.me/api/portraits/men/18.jpg,Rheumatologist at Yashoda Hyderabad,Ramana K.,5,Arthritis pain reduced,,,
1142,Dr. Hemalatha,Cardiologist,4.9,456,Coimbatore,4 yrs,Elderly Care|Post Surgery Care,Primary Angioplasty|Echo,Available,Rs700,700,+91 98422 99445,hemalatha@kmch.edu,https://randomuser.me/api/portraits/women/83.jpg,Senior cardiologist at KMCH Coimbatore,Vijay R.,5,Excellent angioplasty,,,
1143,Dr. Ishwarya,Physiotherapist,4.8,178,Bangalore,1 yrs,Stroke Recovery|Post Surgery Care,Neuro Rehab|Gait Training,Available,Rs450,450,+91 99807 99445,ishwarya@manipal.edu,https://randomuser.me/api/portraits/women/84.jpg,Neuro physiotherapist in Bangalore,Ravi K.,5,Excellent stroke recovery,,,
1144,Dr. Jagdish,Home Ventilator Nurse,4.9,267,Delhi,2 yrs,Night Care|Post Surgery Care,Ventilator Management|Tracheostomy Care,Available,Rs700,700,+91 98119 99445,jagdish@maxhealthcare.com,https://randomuser.me/api/portraits/men/19.jpg,Home ventilator nurse at Max Delhi,Rajesh K.,5,Reliable ventilator care,,,
1145,Dr. Kalyani,Nutritionist,4.6,98,Pune,1 yrs,Elderly Care|Wellness Care,Diabetic Diet|Heart Healthy Diet,Available,Rs400,400,+91 90281 99445,kalyani@rubyhall.com,https://randomuser.me/api/portraits/women/85.jpg,Geriatric nutritionist in Pune,Anita J.,4,Good diet plan,,,
1146,Dr. Laxman,Orthopedic Surgeon,4.9,512,Hyderabad,7 yrs,Post Surgery Care|Elderly Care,Joint Replacement|Arthroscopy,Available,Rs1100,1100,+91 99897 99445,laxman@yashoda.com,https://randomuser.me/api/portraits/men/20.jpg,Senior orthopedic surgeon at Yashoda Hyderabad,Ramana K.,5,Successful knee replacement,,,
1147,Dr. Meera,Cardiologist,4.9,456,Thiruvananthapuram,4 yrs,Elderly Care|Post Surgery Care,Complex Coronary Interventions,Available,Rs700,700,+91 94470 99445,meera@prsgh.com,https://randomuser.me/api/portraits/women/86.jpg,Senior cardiologist in Trivandrum,Sukumaran P.,5,Excellent angioplasty,,,
1148,Dr. Natarajan,Physiotherapist,4.8,178,Madurai,1 yrs,Stroke Recovery|Post Surgery Care,Hand Rehabilitation|Balance Training,Available,Rs450,450,+91 98421 99445,natarajan@apollomadurai.com,https://randomuser.me/api/portraits/men/21.jpg,Neuro physiotherapist at Apollo Madurai,Meena S.,5,Good hand function recovery,,,
1149,Dr. Omana,Geriatric Specialist,4.9,312,Kochi,3 yrs,Elderly Care|Dementia Care,Comprehensive Assessment|Fall Prevention,Available,Rs600,600,+91 98460 99445,omana@astermedcity.com,https://randomuser.me/api/portraits/women/87.jpg,Senior geriatrician at Aster Medcity,Thomas K.,5,Excellent care for my father,,,
1150,Dr. Prabhu,Nephrologist,4.9,389,Chennai,4 yrs,Elderly Care|Post Surgery Care,Dialysis Management|Kidney Care,Available,Rs700,700,+91 98410 99445,prabhu@apolloclinic.com,https://randomuser.me/api/portraits/men/22.jpg,Nephrologist at Apollo Chennai,Sundar R.,5,Excellent dialysis care,,,
1151,Dr. Queenie,Home Nursing Specialist,4.8,234,Kochi,2 yrs,Home Nursing|Elderly Care,IV Therapy|Wound Dressing,Available,Rs500,500,+91 98460 99445,queenie@astermedcity.com,https://randomuser.me/api/portraits/women/88.jpg,Experienced home nurse in Kochi,Thomas K.,5,Very caring and skilled,,,
1152,Dr. Ravi,ENT Specialist,4.6,112,Bangalore,1 yrs,Elderly Care,Vertigo Treatment|Nasal Surgery,Available,Rs450,450,+91 99807 99445,ravi@manipal.edu,https://randomuser.me/api/portraits/men/23.jpg,ENT specialist at Manipal Bangalore,Ravi K.,4,Vertigo reduced,,,
1153,Dr. Shanti,Pulmonologist,4.8,234,Delhi,3 yrs,Elderly Care|Post Surgery Care,COPD Management|Asthma Care,Available,Rs600,600,+91 98119 99445,shanti@maxhealthcare.com,https://randomuser.me/api/portraits/women/89.jpg,Pulmonologist at Max Delhi,Rajesh K.,5,COPD well managed,,,
1154,Dr. Thyagarajan,Wound Care Specialist,4.8,167,Chennai,1 yrs,Post Surgery Care|Home Nursing,Pressure Ulcer Care|Diabetic Wound,Available,Rs450,450,+91 98410 99445,thyagarajan@apolloclinic.com,https://randomuser.me/api/portraits/men/24.jpg,Wound care specialist in Chennai,Sundar R.,5,Bedsore healed,,,
1155,Dr. Umapathy,Rheumatologist,4.8,198,Chennai,2 yrs,Elderly Care,Arthritis Management|Osteoporosis,Available,Rs500,500,+91 98410 99445,umapathy@apolloclinic.com,https://randomuser.me/api/portraits/men/25.jpg,Rheumatologist at Apollo Chennai,Sundar R.,5,RA well controlled,,,
1156,Dr. Valli,Cardiologist,4.9,456,Madurai,3 yrs,Elderly Care|Post Surgery Care,Preventive Cardiology|Lipid Management,Available,Rs600,600,+91 98421 99445,valli@apollomadurai.com,https://randomuser.me/api/portraits/women/90.jpg,Senior cardiologist at Apollo Madurai,Meena S.,5,Cholesterol under control,,,
1157,Dr. Wilson,Physiotherapist,4.8,178,Kochi,1 yrs,Stroke Recovery|Post Surgery Care,Neuro Rehab|Gait Training,Available,Rs450,450,+91 98460 99445,wilson@astermedcity.com,https://randomuser.me/api/portraits/men/26.jpg,Neuro physiotherapist at Aster Medcity,Thomas K.,5,Excellent stroke recovery,,,
1158,Dr. Xavier,Home Ventilator Nurse,4.9,267,Goa,1 yrs,Night Care|Post Surgery Care,Ventilator Management|Tracheostomy Care,Available,Rs600,600,+91 98230 99445,xavier@gmc.goa.in,https://randomuser.me/api/portraits/men/27.jpg,Home ventilator nurse in Goa,Anthony F.,5,Reliable ventilator care,,,
1159,Dr. Yesoda,Nutritionist,4.6,98,Kochi,1 yrs,Elderly Care|Wellness Care,Diabetic Diet|Heart Healthy Diet,Available,Rs400,400,+91 98460 99445,yesoda@astermedcity.com,https://randomuser.me/api/portraits/women/91.jpg,Geriatric nutritionist in Kochi,Thomas K.,4,Good diet plan,,,
1160,Dr. Zubin,Orthopedic Surgeon,4.9,512,Mumbai,6 yrs,Post Surgery Care|Elderly Care,Joint Replacement|Arthroscopy,Available,Rs1000,1000,+91 98200 99445,zubin@lilavati.com,https://randomuser.me/api/portraits/men/28.jpg,Senior orthopedic surgeon at Lilavati Mumbai,Feroze K.,5,Successful knee replacement,,,
1161,Dr. Ananth,Cardiologist,4.9,456,Bangalore,4 yrs,Elderly Care|Post Surgery Care,Primary Angioplasty|Echo,Available,Rs700,700,+91 99807 99445,ananth@manipal.edu,https://randomuser.me/api/portraits/men/29.jpg,Senior cardiologist at Manipal Bangalore,Ravi K.,5,Excellent angioplasty,,,
1162,Dr. Banumathi,Physiotherapist,4.8,178,Chennai,1 yrs,Stroke Recovery|Post Surgery Care,Hand Rehabilitation|Balance Training,Available,Rs450,450,+91 98410 99445,banumathi@apolloclinic.com,https://randomuser.me/api/portraits/women/92.jpg,Neuro physiotherapist in Chennai,Sundar R.,5,Good hand function recovery,,,
1163,Dr. Chellappa,Geriatric Specialist,4.9,312,Madurai,2 yrs,Elderly Care|Dementia Care,Comprehensive Assessment|Fall Prevention,Available,Rs500,500,+91 98421 99445,chellappa@apollomadurai.com,https://randomuser.me/api/portraits/men/30.jpg,Senior geriatrician at Apollo Madurai,Meena S.,5,Excellent care for my father,,,
1164,Dr. Deepa,Nephrologist,4.9,389,Bangalore,3 yrs,Elderly Care|Post Surgery Care,Hemodialysis|Kidney Transplant,Available,Rs600,600,+91 99807 99445,deepa@manipal.edu,https://randomuser.me/api/portraits/women/93.jpg,Nephrologist at Manipal Bangalore,Ravi K.,5,Excellent dialysis care,,,
1165,Dr. Easwari,Home Nursing Specialist,4.8,234,Madurai,1 yrs,Home Nursing|Elderly Care,Post-operative Care|IV Therapy,Available,Rs450,450,+91 98421 99445,easwari@apollomadurai.com,https://randomuser.me/api/portraits/women/94.jpg,Experienced home nurse in Madurai,Meena S.,5,Very professional care,,,
1166,Dr. Francis,ENT Specialist,4.6,112,Kochi,1 yrs,Elderly Care,Hearing Aid Fitting|Vertigo Management,Available,Rs450,450,+91 98460 99445,francis@astermedcity.com,https://randomuser.me/api/portraits/men/31.jpg,ENT specialist at Aster Medcity,Thomas K.,4,Better hearing now,,,
1167,Dr. Grace,Pulmonologist,4.8,234,Chennai,2 yrs,Elderly Care|Post Surgery Care,Asthma Management|COPD Care,Available,Rs500,500,+91 98410 99445,grace@apolloclinic.com,https://randomuser.me/api/portraits/women/95.jpg,Pulmonologist at Apollo Chennai,Sundar R.,5,Asthma now controlled,,,
1168,Dr. Hari,Wound Care Specialist,4.8,167,Delhi,1 yrs,Post Surgery Care|Home Nursing,Pressure Ulcer Care|Diabetic Wound,Available,Rs450,450,+91 98119 99445,hari@maxhealthcare.com,https://randomuser.me/api/portraits/men/32.jpg,Wound care specialist in Delhi,Rajesh K.,5,Bedsore healed,,,
1169,Dr. Indira,Rheumatologist,4.8,198,Chennai,1 yrs,Elderly Care,Arthritis Management|Gout Care,Available,Rs450,450,+91 98410 99445,indira@apolloclinic.com,https://randomuser.me/api/portraits/women/96.jpg,Rheumatologist at Apollo Chennai,Sundar R.,5,Arthritis pain reduced,,,
1170,Dr. Jayanthi,Cardiologist,4.9,456,Bangalore,3 yrs,Elderly Care|Post Surgery Care,Complex Coronary Interventions,Available,Rs600,600,+91 99807 99445,jayanthi@manipal.edu,https://randomuser.me/api/portraits/women/97.jpg,Senior cardiologist at Manipal Bangalore,Ravi K.,5,Excellent angioplasty,,,
1171,Dr. Karthik,Physiotherapist,4.8,178,Chennai,1 yrs,Stroke Recovery|Post Surgery Care,Neuro Rehab|Gait Training,Available,Rs450,450,+91 98410 99445,karthik@apolloclinic.com,https://randomuser.me/api/portraits/men/33.jpg,Neuro physiotherapist in Chennai,Sundar R.,5,Excellent stroke recovery,,,
1172,Dr. Lavanya,Home Ventilator Nurse,4.9,267,Hyderabad,1 yrs,Night Care|Post Surgery Care,Non-invasive Ventilation|CPAP,Available,Rs600,600,+91 99897 99445,lavanya@yashoda.com,https://randomuser.me/api/portraits/women/98.jpg,Home ventilator nurse in Hyderabad,Ramana K.,5,Excellent BiPAP support,,,
1173,Dr. Murali,Nutritionist,4.6,98,Chennai,1 yrs,Elderly Care|Wellness Care,Diabetic Diet|Heart Healthy Diet,Available,Rs400,400,+91 98410 99445,murali@apolloclinic.com,https://randomuser.me/api/portraits/men/34.jpg,Geriatric nutritionist in Chennai,Sundar R.,4,Good diet plan,,,
1174,Dr. Nalini,Orthopedic Surgeon,4.9,512,Chennai,5 yrs,Post Surgery Care|Elderly Care,Joint Replacement|Arthroscopy,Available,Rs800,800,+91 98410 99445,nalini@apolloclinic.com,https://randomuser.me/api/portraits/women/99.jpg,Senior orthopedic surgeon at Apollo Chennai,Sundar R.,5,Successful knee replacement,,,
1175,Dr. Padma,Cardiologist,4.9,456,Hyderabad,3 yrs,Elderly Care|Post Surgery Care,Preventive Cardiology|Lipid Management,Available,Rs600,600,+91 99897 99445,padma@yashoda.com,https://randomuser.me/api/portraits/women/100.jpg,Senior cardiologist at Yashoda Hyderabad,Ramana K.,5,Cholesterol under control,,,
1176,Dr. Raman,Physiotherapist,4.8,178,Chennai,1 yrs,Stroke Recovery|Post Surgery Care,Hand Rehabilitation|Balance Training,Available,Rs450,450,+91 98410 99445,raman@apolloclinic.com,https://randomuser.me/api/portraits/men/35.jpg,Neuro physiotherapist in Chennai,Sundar R.,5,Good hand function recovery,,,
1177,Dr. Selvi,Geriatric Specialist,4.9,312,Madurai,2 yrs,Elderly Care|Dementia Care,Comprehensive Assessment|Fall Prevention,Available,Rs500,500,+91 98421 99445,selvi@apollomadurai.com,https://randomuser.me/api/portraits/women/1.jpg,Senior geriatrician at Apollo Madurai,Meena S.,5,Excellent care for my father,,,
1178,Dr. Thangam,Nephrologist,4.9,389,Coimbatore,2 yrs,Elderly Care|Post Surgery Care,Dialysis Management|Kidney Care,Available,Rs500,500,+91 98422 99445,thangam@kmch.edu,https://randomuser.me/api/portraits/women/2.jpg,Nephrologist at KMCH Coimbatore,Vijay R.,5,Excellent dialysis care,,,
1179,Dr. Uma,Home Nursing Specialist,4.8,234,Chennai,1 yrs,Home Nursing|Elderly Care,IV Therapy|Wound Dressing,Available,Rs450,450,+91 98410 99445,uma@apolloclinic.com,https://randomuser.me/api/portraits/women/3.jpg,Experienced home nurse in Chennai,Sundar R.,5,Very caring and skilled,,,
1180,Dr. Venkat,ENT Specialist,4.6,112,Bangalore,1 yrs,Elderly Care,Vertigo Treatment|Nasal Surgery,Available,Rs450,450,+91 99807 99445,venkat@manipal.edu,https://randomuser.me/api/portraits/men/36.jpg,ENT specialist at Manipal Bangalore,Ravi K.,4,Vertigo reduced,,,
1181,Dr. William,Pulmonologist,4.8,234,Kochi,2 yrs,Elderly Care|Post Surgery Care,COPD Management|Asthma Care,Available,Rs500,500,+91 98460 99445,william@astermedcity.com,https://randomuser.me/api/portraits/men/37.jpg,Pulmonologist at Aster Medcity,Thomas K.,5,COPD well managed,,,
1182,Dr. Xavier,Wound Care Specialist,4.8,167,Goa,1 yrs,Post Surgery Care|Home Nursing,Pressure Ulcer Care|Diabetic Wound,Available,Rs450,450,+91 98230 99445,xavier@gmc.goa.in,https://randomuser.me/api/portraits/men/38.jpg,Wound care specialist in Goa,Anthony F.,5,Bedsore healed,,,
1183,Dr. Yasmin,Rheumatologist,4.8,198,Hyderabad,1 yrs,Elderly Care,Arthritis Management|Osteoporosis,Available,Rs450,450,+91 99897 99445,yasmin@yashoda.com,https://randomuser.me/api/portraits/women/4.jpg,Rheumatologist at Yashoda Hyderabad,Ramana K.,5,RA well controlled,,,
1184,Dr. Zakir,Cardiologist,4.9,456,Delhi,2 yrs,Elderly Care|Post Surgery Care,Primary Angioplasty|Echo,Available,Rs500,500,+91 98119 99445,zakir@maxhealthcare.com,https://randomuser.me/api/portraits/men/39.jpg,Senior cardiologist at Max Delhi,Rajesh K.,5,Excellent angioplasty,,,
1185,Dr. Anitha,Physiotherapist,4.8,178,Chennai,1 yrs,Stroke Recovery|Post Surgery Care,Neuro Rehab|Gait Training,Available,Rs450,450,+91 98410 99445,anitha@apolloclinic.com,https://randomuser.me/api/portraits/women/5.jpg,Neuro physiotherapist in Chennai,Sundar R.,5,Excellent stroke recovery,,,
1186,Dr. Bhaskar,Home Ventilator Nurse,4.9,267,Hyderabad,1 yrs,Night Care|Post Surgery Care,Ventilator Management|Tracheostomy Care,Available,Rs600,600,+91 99897 99445,bhaskar@yashoda.com,https://randomuser.me/api/portraits/men/40.jpg,Home ventilator nurse in Hyderabad,Ramana K.,5,Reliable ventilator care,,,
1187,Dr. Chandra,Nutritionist,4.6,98,Bangalore,1 yrs,Elderly Care|Wellness Care,Diabetic Diet|Heart Healthy Diet,Available,Rs400,400,+91 99807 99445,chandra@manipal.edu,https://randomuser.me/api/portraits/women/6.jpg,Geriatric nutritionist in Bangalore,Ravi K.,4,Good diet plan,,,
1188,Dr. David,Orthopedic Surgeon,4.9,512,Chennai,4 yrs,Post Surgery Care|Elderly Care,Joint Replacement|Arthroscopy,Available,Rs700,700,+91 98410 99445,david@apolloclinic.com,https://randomuser.me/api/portraits/men/41.jpg,Senior orthopedic surgeon at Apollo Chennai,Sundar R.,5,Successful knee replacement,,,
1189,Dr. Esther,Cardiologist,4.9,456,Chennai,2 yrs,Elderly Care|Post Surgery Care,Complex Coronary Interventions,Available,Rs500,500,+91 98410 99445,esther@apolloclinic.com,https://randomuser.me/api/portraits/women/7.jpg,Senior cardiologist at Apollo Chennai,Sundar R.,5,Excellent angioplasty,,,
